"Plot Title: GCREW_cond_08.16.2019"
"#","Date Time, GMT-05:00","Low Range, μS/cm (LGR S/N: 20625481, SEN S/N: 20625481)","High Range, μS/cm (LGR S/N: 20625481, SEN S/N: 20625481)","Temp, °C (LGR S/N: 20625481, SEN S/N: 20625481)","Specific Conductance, μS/cm (LGR S/N: 20625481)"
1,08/16/19 02:30:00 PM,11277.0,13555.7,30.81,
2,08/16/19 02:45:00 PM,11284.3,13578.4,30.98,
3,08/16/19 03:00:00 PM,11332.8,13614.6,31.18,
4,08/16/19 03:15:00 PM,11388.7,13655.9,31.36,14098.2
5,08/16/19 03:30:00 PM,11441.6,13679.8,31.45,14098.6
6,08/16/19 03:45:00 PM,11454.1,13677.7,31.39,14112.8
7,08/16/19 04:00:00 PM,11454.1,13674.6,31.35,14120.6
8,08/16/19 04:15:00 PM,11457.2,13673.6,31.31,14130.6
9,08/16/19 04:30:00 PM,11463.5,13668.4,31.30,14128.1
10,08/16/19 04:45:00 PM,11468.7,13675.6,31.31,14132.9
11,08/16/19 05:00:00 PM,11478.1,13683.9,31.34,14133.5
12,08/16/19 05:15:00 PM,11476.0,13667.3,31.29,14130.1
13,08/16/19 05:30:00 PM,11430.2,13615.6,31.08,14133.9
14,08/16/19 05:45:00 PM,11392.8,13578.4,30.93,14136.3
15,08/16/19 06:00:00 PM,11392.8,13572.2,30.91,14135.4
16,08/16/19 06:15:00 PM,11395.9,13577.4,30.89,14146.5
17,08/16/19 06:30:00 PM,11420.8,13583.6,30.89,14153.1
18,08/16/19 06:45:00 PM,11424.0,13581.5,30.83,14167.5
19,08/16/19 07:00:00 PM,11431.2,13564.0,30.75,14171.3
20,08/16/19 07:15:00 PM,11412.5,13538.2,30.61,14183.0
21,08/16/19 07:30:00 PM,11388.7,13499.1,30.41,14197.3
22,08/16/19 07:45:00 PM,11350.4,13454.9,30.10,14236.8
23,08/16/19 08:00:00 PM,11301.8,13391.4,29.75,14267.3
24,08/16/19 08:15:00 PM,11233.8,13322.0,29.43,14283.2
25,08/16/19 08:30:00 PM,11189.7,13282.3,29.19,14308.6
26,08/16/19 08:45:00 PM,11155.9,13239.6,28.98,14322.3
27,08/16/19 09:00:00 PM,11120.1,13200.0,28.82,14325.1
28,08/16/19 09:15:00 PM,11094.6,13165.6,28.64,14339.3
29,08/16/19 09:30:00 PM,11055.9,13134.3,28.48,14351.1
30,08/16/19 09:45:00 PM,11007.2,13079.8,28.33,14334.7
31,08/16/19 10:00:00 PM,10977.8,13046.6,28.18,14341.6
32,08/16/19 10:15:00 PM,10940.4,13019.5,28.03,14355.2
33,08/16/19 10:30:00 PM,10914.1,12990.4,27.85,14375.4
34,08/16/19 10:45:00 PM,10884.9,12964.3,27.70,14390.2
35,08/16/19 11:00:00 PM,10847.7,12922.3,27.57,14381.6
36,08/16/19 11:15:00 PM,10822.6,12893.3,27.45,14384.4
37,08/16/19 11:30:00 PM,10361.4,12265.9,27.34,13715.2
38,08/16/19 11:45:00 PM,10519.3,12485.5,27.26,13983.7
39,08/17/19 12:00:00 AM,10622.1,12660.2,27.16,14208.4
40,08/17/19 12:15:00 AM,10691.6,12747.2,27.09,14326.6
41,08/17/19 12:30:00 AM,10709.6,12783.9,27.02,14388.6
42,08/17/19 12:45:00 AM,10684.7,12752.1,27.00,14358.8
43,08/17/19 01:00:00 AM,10697.6,12766.0,26.97,14383.4
44,08/17/19 01:15:00 AM,10697.6,12764.0,26.95,14387.2
45,08/17/19 01:30:00 AM,10689.7,12759.1,26.95,14381.8
46,08/17/19 01:45:00 AM,10704.6,12769.0,27.04,14366.7
47,08/17/19 02:00:00 AM,10741.5,12814.7,27.23,14362.4
48,08/17/19 02:15:00 AM,10800.5,12872.4,27.49,14351.2
49,08/17/19 02:30:00 AM,10842.7,12918.3,27.70,14341.3
50,08/17/19 02:45:00 AM,10888.9,12974.3,27.95,14331.1
51,08/17/19 03:00:00 AM,10948.5,13025.5,28.19,14318.4
52,08/17/19 03:15:00 AM,11009.2,13093.9,28.44,14321.7
53,08/17/19 03:30:00 AM,11052.9,13133.3,28.64,14307.7
54,08/17/19 03:45:00 AM,11094.6,13172.7,28.85,14290.8
55,08/17/19 04:00:00 AM,11138.5,13214.2,29.06,14276.2
56,08/17/19 04:15:00 AM,11155.9,13243.6,29.19,14271.3
57,08/17/19 04:30:00 AM,11177.4,13258.9,29.30,14256.9
58,08/17/19 04:45:00 AM,11191.7,13277.2,29.38,14254.1
59,08/17/19 05:00:00 AM,11194.8,13279.2,29.41,14248.0
60,08/17/19 05:15:00 AM,11191.7,13273.1,29.43,14235.9
61,08/17/19 05:30:00 AM,11191.7,13275.2,29.41,14244.0
62,08/17/19 05:45:00 AM,11194.8,13273.1,29.39,14247.5
63,08/17/19 06:00:00 AM,11194.8,13272.1,29.37,14252.2
64,08/17/19 06:15:00 AM,11191.7,13265.0,29.35,14250.3
65,08/17/19 06:30:00 AM,11189.7,13261.9,29.35,14247.1
66,08/17/19 06:45:00 AM,11194.8,13266.0,29.32,14260.1
67,08/17/19 07:00:00 AM,11146.7,13225.4,29.14,14267.4
68,08/17/19 07:15:00 AM,11138.5,13202.1,29.03,14273.5
69,08/17/19 07:30:00 AM,11120.1,13173.7,28.91,14276.9
70,08/17/19 07:45:00 AM,11083.4,13123.2,28.69,14284.8
71,08/17/19 08:00:00 AM,11034.6,13067.7,28.44,14295.8
72,08/17/19 08:15:00 AM,11000.1,13028.5,28.23,14313.2
73,08/17/19 08:30:00 AM,10965.6,12984.3,28.02,14325.2
74,08/17/19 08:45:00 AM,10945.4,12956.3,27.86,14340.6
75,08/17/19 09:00:00 AM,10919.2,12929.3,27.73,14348.5
76,08/17/19 09:15:00 AM,10899.0,12907.3,27.61,14359.1
77,08/17/19 09:30:00 AM,10879.9,12890.3,27.53,14363.6
78,08/17/19 09:45:00 AM,10884.9,12888.3,27.49,14373.2
79,08/17/19 10:00:00 AM,10902.0,12895.3,27.52,14372.4
80,08/17/19 10:15:00 AM,10922.2,12923.3,27.63,14371.7
81,08/17/19 10:30:00 AM,10973.7,12974.3,27.84,14367.4
82,08/17/19 10:45:00 AM,11024.4,13032.5,28.08,14362.3
83,08/17/19 11:00:00 AM,11059.0,13062.7,28.23,14352.4
84,08/17/19 11:15:00 AM,11102.8,13109.0,28.43,14345.7
85,08/17/19 11:30:00 AM,11164.1,13175.7,28.71,14338.4
86,08/17/19 11:45:00 AM,11225.6,13234.5,28.98,14325.3
87,08/17/19 12:00:00 PM,11283.2,13293.5,29.24,14315.3
88,08/17/19 12:15:00 PM,11346.2,13358.7,29.51,14309.2
89,08/17/19 12:30:00 PM,11394.9,13413.9,29.80,14286.7
90,08/17/19 12:45:00 PM,11458.3,13475.5,30.07,14276.6
91,08/17/19 01:00:00 PM,11507.3,13525.8,30.30,14265.8
92,08/17/19 01:15:00 PM,11544.9,13565.0,30.47,14260.0
93,08/17/19 01:30:00 PM,11603.6,13622.8,30.70,14257.1
94,08/17/19 01:45:00 PM,11641.4,13669.4,30.91,14247.9
95,08/17/19 02:00:00 PM,11694.1,13715.1,31.10,14243.3
96,08/17/19 02:15:00 PM,11725.8,13751.5,31.26,14237.3
97,08/17/19 02:30:00 PM,11738.5,13768.1,31.34,14232.7
98,08/17/19 02:45:00 PM,11781.9,13802.5,31.46,14235.5
99,08/17/19 03:00:00 PM,11858.4,13891.3,31.83,14226.1
100,08/17/19 03:15:00 PM,11906.4,13953.2,32.08,14221.6
101,08/17/19 03:30:00 PM,11926.7,13985.8,32.19,14225.2
102,08/17/19 03:45:00 PM,11919.2,13973.2,32.14,14226.0
103,08/17/19 04:00:00 PM,11890.4,13946.9,32.03,14229.2
104,08/17/19 04:15:00 PM,11842.5,13907.1,31.84,14240.2
105,08/17/19 04:30:00 PM,11804.2,13867.3,31.68,14243.2
106,08/17/19 04:45:00 PM,11820.1,13870.4,31.69,14243.8
107,08/17/19 05:00:00 PM,11813.7,13863.1,31.67,14241.9
108,08/17/19 05:15:00 PM,11810.6,13866.2,31.66,14247.9
109,08/17/19 05:30:00 PM,11810.6,13869.4,31.68,14245.9
110,08/17/19 05:45:00 PM,11810.6,13873.5,31.71,14242.1
111,08/17/19 06:00:00 PM,11791.5,13871.4,31.71,14240.0
112,08/17/19 06:15:00 PM,11791.5,13871.4,31.69,14245.6
113,08/17/19 06:30:00 PM,11790.4,13856.8,31.63,14247.1
114,08/17/19 06:45:00 PM,11777.7,13828.6,31.52,14248.3
115,08/17/19 07:00:00 PM,11749.1,13793.1,31.35,14258.4
116,08/17/19 07:15:00 PM,11708.9,13748.3,31.14,14269.8
117,08/17/19 07:30:00 PM,11731.1,13747.3,31.12,14274.4
118,08/17/19 07:45:00 PM,11713.1,13723.4,31.02,14277.2
119,08/17/19 08:00:00 PM,11675.1,13680.8,30.81,14291.0
120,08/17/19 08:15:00 PM,11649.8,13654.9,30.66,14305.6
121,08/17/19 08:30:00 PM,11609.9,13607.3,30.41,14325.4
122,08/17/19 08:45:00 PM,11538.6,13538.2,30.03,14358.9
123,08/17/19 09:00:00 PM,11475.0,13467.2,29.66,14387.8
124,08/17/19 09:15:00 PM,11429.2,13407.8,29.39,14401.0
125,08/17/19 09:30:00 PM,11349.3,13342.4,29.09,14416.2
126,08/17/19 09:45:00 PM,11292.5,13282.3,28.80,14434.4
127,08/17/19 10:00:00 PM,11244.1,13240.6,28.61,14443.9
128,08/17/19 10:15:00 PM,11225.6,13223.3,28.53,14448.2
129,08/17/19 10:30:00 PM,11212.3,13205.1,28.44,14454.5
130,08/17/19 10:45:00 PM,11167.2,13163.6,28.27,14458.4
131,08/17/19 11:00:00 PM,11125.2,13116.1,28.07,14464.4
132,08/17/19 11:15:00 PM,11081.4,13076.8,27.90,14470.7
133,08/17/19 11:30:00 PM,11051.9,13046.6,27.76,14478.3
134,08/17/19 11:45:00 PM,11022.4,13017.5,27.65,14478.4
135,08/18/19 12:00:00 AM,11000.1,12978.3,27.57,14458.3
136,08/18/19 12:15:00 AM,10977.8,12968.3,27.48,14473.7
137,08/18/19 12:30:00 AM,10962.6,12944.3,27.39,14473.5
138,08/18/19 12:45:00 AM,10945.4,12924.3,27.32,14471.9
139,08/18/19 01:00:00 AM,10922.2,12900.3,27.22,14474.6
140,08/18/19 01:15:00 AM,10897.0,12878.4,27.15,14470.8
141,08/18/19 01:30:00 AM,10888.9,12868.4,27.15,14459.7
142,08/18/19 01:45:00 AM,10879.9,12864.4,27.15,14455.4
143,08/18/19 02:00:00 AM,10894.0,12878.4,27.21,14453.6
144,08/18/19 02:15:00 AM,10931.3,12917.3,27.42,14435.5
145,08/18/19 02:30:00 AM,10956.5,12937.3,27.50,14434.6
146,08/18/19 02:45:00 AM,10973.7,12962.3,27.61,14430.4
147,08/18/19 03:00:00 AM,11020.4,13008.4,27.82,14420.4
148,08/18/19 03:15:00 AM,11125.2,13117.1,28.28,14407.0
149,08/18/19 03:30:00 AM,11247.2,13242.6,28.80,14394.6
150,08/18/19 03:45:00 AM,11336.9,13331.2,29.20,14376.3
151,08/18/19 04:00:00 AM,11394.9,13385.3,29.44,14366.5
152,08/18/19 04:15:00 AM,11427.1,13427.2,29.59,14369.0
153,08/18/19 04:30:00 AM,11445.8,13438.5,29.64,14367.1
154,08/18/19 04:45:00 AM,11452.0,13464.2,29.73,14369.3
155,08/18/19 05:00:00 AM,11486.4,13496.0,29.89,14358.2
156,08/18/19 05:15:00 AM,11510.4,13518.6,30.01,14348.6
157,08/18/19 05:30:00 AM,11506.2,13512.5,30.04,14333.8
158,08/18/19 05:45:00 AM,11510.4,13522.8,30.06,14339.3
159,08/18/19 06:00:00 AM,11506.2,13522.8,30.04,14345.1
160,08/18/19 06:15:00 AM,11506.2,13520.7,30.03,14345.8
161,08/18/19 06:30:00 AM,11506.2,13508.3,30.01,14338.4
162,08/18/19 06:45:00 AM,11510.4,13504.2,29.96,14348.2
163,08/18/19 07:00:00 AM,11477.0,13472.4,29.82,14353.9
164,08/18/19 07:15:00 AM,11455.2,13448.8,29.70,14362.8
165,08/18/19 07:30:00 AM,11440.6,13422.1,29.59,14365.5
166,08/18/19 07:45:00 AM,11434.4,13411.9,29.54,14368.8
167,08/18/19 08:00:00 AM,11412.5,13397.6,29.48,14370.6
168,08/18/19 08:15:00 AM,11371.1,13355.7,29.27,14385.4
169,08/18/19 08:30:00 AM,11308.0,13257.9,28.97,14365.4
170,08/18/19 08:45:00 AM,11286.3,13232.5,28.70,14415.3
171,08/18/19 09:00:00 AM,11235.9,13186.9,28.48,14429.1
172,08/18/19 09:15:00 AM,11218.4,13155.5,28.33,14438.2
173,08/18/19 09:30:00 AM,11201.0,13141.3,28.23,14451.7
174,08/18/19 09:45:00 AM,11204.1,13143.4,28.23,14454.2
175,08/18/19 10:00:00 AM,11230.7,13165.6,28.29,14461.3
176,08/18/19 10:15:00 AM,11257.5,13188.9,28.39,14458.0
177,08/18/19 10:30:00 AM,11293.5,13226.4,28.54,14455.8
178,08/18/19 10:45:00 AM,11332.8,13275.2,28.71,14460.1
179,08/18/19 11:00:00 AM,11386.6,13323.0,28.93,14448.9
180,08/18/19 11:15:00 AM,11432.3,13366.9,29.09,14450.6
181,08/18/19 11:30:00 AM,11471.8,13410.9,29.29,14441.0
182,08/18/19 11:45:00 AM,11527.1,13461.1,29.51,14432.4
183,08/18/19 12:00:00 PM,11580.5,13528.9,29.78,14428.3
184,08/18/19 12:15:00 PM,11642.5,13591.8,30.07,14413.4
185,08/18/19 12:30:00 PM,11707.8,13653.9,30.34,14403.2
186,08/18/19 12:45:00 PM,11745.9,13690.2,30.51,14393.9
187,08/18/19 01:00:00 PM,11792.5,13725.5,30.71,14375.3
188,08/18/19 01:15:00 PM,11814.8,13759.8,30.89,14361.2
189,08/18/19 01:30:00 PM,11843.5,13792.1,31.05,14350.6
190,08/18/19 01:45:00 PM,11891.5,13834.9,31.23,14345.4
191,08/18/19 02:00:00 PM,11901.1,13852.6,31.30,14344.5
192,08/18/19 02:15:00 PM,11910.7,13853.7,31.29,14348.6
193,08/18/19 02:30:00 PM,11936.3,13877.7,31.39,14346.0
194,08/18/19 02:45:00 PM,11950.3,13898.7,31.47,14345.7
195,08/18/19 03:00:00 PM,11955.6,13906.0,31.48,14350.7
196,08/18/19 03:15:00 PM,11959.9,13920.7,31.55,14346.7
197,08/18/19 03:30:00 PM,11976.0,13933.3,31.60,14346.1
198,08/18/19 03:45:00 PM,11981.3,13943.8,31.64,14346.0
199,08/18/19 04:00:00 PM,11991.0,13971.1,31.76,14341.3
200,08/18/19 04:15:00 PM,11978.1,13956.4,31.69,14345.5
201,08/18/19 04:30:00 PM,11974.9,13946.9,31.67,14341.4
202,08/18/19 04:45:00 PM,11968.5,13948.0,31.66,14345.4
203,08/18/19 05:00:00 PM,11974.9,13948.0,31.67,14342.8
204,08/18/19 05:15:00 PM,11968.5,13961.6,31.69,14351.4
205,08/18/19 05:30:00 PM,11981.3,13977.4,31.69,14367.8
206,08/18/19 05:45:00 PM,11997.4,13992.1,31.69,14383.1
207,08/18/19 06:00:00 PM,11991.0,13989.0,31.66,14388.3
208,08/18/19 06:15:00 PM,11981.3,13981.6,31.62,14391.9
209,08/18/19 06:30:00 PM,11987.8,13990.0,31.62,14400.6
210,08/18/19 06:45:00 PM,11993.1,13996.3,31.62,14407.3
211,08/18/19 07:00:00 PM,11980.3,13987.9,31.57,14412.6
212,08/18/19 07:15:00 PM,11951.3,13952.2,31.40,14422.9
213,08/18/19 07:30:00 PM,11909.6,13909.1,31.19,14436.7
214,08/18/19 07:45:00 PM,11912.8,13894.5,31.13,14438.4
215,08/18/19 08:00:00 PM,11896.8,13859.9,30.99,14441.6
216,08/18/19 08:15:00 PM,11848.8,13817.1,30.77,14458.6
217,08/18/19 08:30:00 PM,11820.1,13787.9,30.61,14473.0
218,08/18/19 08:45:00 PM,11786.1,13735.9,30.39,14480.4
219,08/18/19 09:00:00 PM,11725.8,13678.7,30.10,14502.1
220,08/18/19 09:15:00 PM,11644.6,13609.4,29.80,14513.8
221,08/18/19 09:30:00 PM,11603.6,13556.7,29.59,14517.6
222,08/18/19 09:45:00 PM,11557.5,13512.5,29.32,14547.7
223,08/18/19 10:00:00 PM,11516.7,13465.2,29.07,14568.9
224,08/18/19 10:15:00 PM,11470.8,13420.1,28.84,14586.8
225,08/18/19 10:30:00 PM,11418.8,13371.0,28.60,14603.3
226,08/18/19 10:45:00 PM,11363.8,13314.9,28.35,14615.1
227,08/18/19 11:00:00 PM,11327.6,13280.2,28.19,14624.1
228,08/18/19 11:15:00 PM,11315.2,13271.1,28.13,14631.8
229,08/18/19 11:30:00 PM,11292.5,13248.7,28.02,14639.7
230,08/18/19 11:45:00 PM,11244.1,13206.1,27.82,14651.7
231,08/19/19 12:00:00 AM,11205.1,13169.7,27.68,14652.9
232,08/19/19 12:15:00 AM,11169.2,13130.2,27.53,14653.6
233,08/19/19 12:30:00 AM,11139.5,13100.0,27.41,14655.7
234,08/19/19 12:45:00 AM,11117.1,13076.8,27.32,14656.7
235,08/19/19 01:00:00 AM,11090.6,13052.6,27.22,14659.5
236,08/19/19 01:15:00 AM,11073.2,13028.5,27.12,14662.5
237,08/19/19 01:30:00 AM,11051.9,13003.4,27.05,14655.3
238,08/19/19 01:45:00 AM,11034.6,12987.4,26.96,14664.4
239,08/19/19 02:00:00 AM,11012.3,12964.3,26.88,14662.5
240,08/19/19 02:15:00 AM,11000.1,12954.3,26.84,14663.3
241,08/19/19 02:30:00 AM,10982.9,12938.3,26.84,14645.3
242,08/19/19 02:45:00 AM,10987.9,12951.3,26.94,14630.2
243,08/19/19 03:00:00 AM,11048.8,13016.4,27.25,14611.1
244,08/19/19 03:15:00 AM,11109.9,13078.8,27.50,14606.9
245,08/19/19 03:30:00 AM,11122.2,13096.9,27.57,14606.5
246,08/19/19 03:45:00 AM,11156.9,13135.3,27.73,14602.0
247,08/19/19 04:00:00 AM,11192.8,13171.7,27.87,14601.3
248,08/19/19 04:15:00 AM,11266.7,13251.8,28.19,14595.8
249,08/19/19 04:30:00 AM,11375.2,13355.7,28.59,14593.0
250,08/19/19 04:45:00 AM,11469.7,13449.8,28.95,14590.9
251,08/19/19 05:00:00 AM,11515.6,13501.1,29.13,14594.5
252,08/19/19 05:15:00 AM,11556.4,13522.8,29.23,14589.1
253,08/19/19 05:30:00 AM,11571.1,13543.3,29.29,14594.1
254,08/19/19 05:45:00 AM,11583.7,13566.0,29.38,14592.7
255,08/19/19 06:00:00 AM,11621.5,13593.9,29.48,14594.0
256,08/19/19 06:15:00 AM,11640.4,13612.5,29.57,14588.2
257,08/19/19 06:30:00 AM,11658.3,13630.1,29.66,14581.4
258,08/19/19 06:45:00 AM,11667.7,13634.2,29.70,14574.4
259,08/19/19 07:00:00 AM,11672.0,13640.4,29.72,14575.5
260,08/19/19 07:15:00 AM,11672.0,13641.5,29.75,14568.2
261,08/19/19 07:30:00 AM,11355.5,13205.1,29.76,14099.5
262,08/19/19 07:45:00 AM,11662.5,13630.1,29.71,14567.7
263,08/19/19 08:00:00 AM,11645.6,13629.0,29.70,14569.6
264,08/19/19 08:15:00 AM,11626.7,13583.6,29.49,14581.4
265,08/19/19 08:30:00 AM,11615.1,13569.1,29.41,14589.0
266,08/19/19 08:45:00 AM,11597.3,13553.7,29.33,14595.6
267,08/19/19 09:00:00 AM,11587.9,13548.5,29.29,14601.7
268,08/19/19 09:15:00 AM,11574.2,13520.7,29.16,14609.4
269,08/19/19 09:30:00 AM,11532.4,13483.7,29.01,14613.0
270,08/19/19 09:45:00 AM,11523.0,13462.1,28.90,14621.7
271,08/19/19 10:00:00 AM,11504.2,13451.9,28.86,14622.4
272,08/19/19 10:15:00 AM,11507.3,13464.2,28.88,14630.1
273,08/19/19 10:30:00 AM,11532.4,13474.4,28.96,14618.0
274,08/19/19 10:45:00 AM,11559.6,13507.3,29.06,14624.8
275,08/19/19 11:00:00 AM,11600.4,13548.5,29.24,14617.3
276,08/19/19 11:15:00 AM,11646.7,13593.9,29.43,14611.5
277,08/19/19 11:30:00 AM,11703.6,13657.0,29.66,14613.0
278,08/19/19 11:45:00 AM,11750.1,13710.9,29.92,14596.1
279,08/19/19 12:00:00 PM,11820.1,13785.8,30.24,14584.4
280,08/19/19 12:15:00 PM,11891.5,13851.6,30.54,14568.8
281,08/19/19 12:30:00 PM,11946.0,13902.9,30.78,14554.9
282,08/19/19 12:45:00 PM,11994.2,13954.3,31.00,14546.9
283,08/19/19 01:00:00 PM,12037.2,14001.6,31.25,14526.1
284,08/19/19 01:15:00 PM,12059.8,14027.9,31.36,14522.8
285,08/19/19 01:30:00 PM,12095.4,14056.4,31.48,14518.9
286,08/19/19 01:45:00 PM,12119.1,14084.9,31.63,14506.7
287,08/19/19 02:00:00 PM,12159.2,14112.4,31.74,14504.6
288,08/19/19 02:15:00 PM,12178.7,14138.9,31.87,14495.9
289,08/19/19 02:30:00 PM,12178.7,14137.8,31.88,14492.1
290,08/19/19 02:45:00 PM,12204.7,14160.0,31.94,14498.4
291,08/19/19 03:00:00 PM,12215.6,14182.3,32.00,14504.8
292,08/19/19 03:15:00 PM,12285.3,14252.5,32.30,14493.7
293,08/19/19 03:30:00 PM,12301.6,14269.5,32.36,14494.7
294,08/19/19 03:45:00 PM,12261.3,14240.8,32.24,14498.7
295,08/19/19 04:00:00 PM,12208.0,14189.8,32.01,14510.3
296,08/19/19 04:15:00 PM,12174.3,14170.7,31.97,14501.9
297,08/19/19 04:30:00 PM,12158.1,14160.0,31.89,14513.3
298,08/19/19 04:45:00 PM,12121.3,14132.5,31.82,14504.6
299,08/19/19 05:00:00 PM,12131.0,14132.5,31.79,14513.1
300,08/19/19 05:15:00 PM,12114.8,14130.4,31.81,14505.5
301,08/19/19 05:30:00 PM,12114.8,14132.5,31.81,14507.8
302,08/19/19 05:45:00 PM,12121.3,14136.7,31.81,14512.3
303,08/19/19 06:00:00 PM,12121.3,14134.6,31.78,14518.6
304,08/19/19 06:15:00 PM,12114.8,14128.3,31.74,14523.4
305,08/19/19 06:30:00 PM,12111.6,14121.9,31.74,14516.9
306,08/19/19 06:45:00 PM,12131.0,14133.6,31.79,14515.2
307,08/19/19 07:00:00 PM,12131.0,14147.3,31.85,14512.8
308,08/19/19 07:15:00 PM,12151.6,14153.7,31.89,14508.4
309,08/19/19 07:30:00 PM,12158.1,14156.9,31.92,14503.5
310,08/19/19 07:45:00 PM,12151.6,14149.4,31.89,14504.3
311,08/19/19 08:00:00 PM,12071.6,14107.1,31.71,14510.9
312,08/19/19 08:15:00 PM,12009.2,14061.7,31.46,14533.9
313,08/19/19 08:30:00 PM,11986.7,14025.8,31.29,14544.4
314,08/19/19 08:45:00 PM,11961.0,13972.1,31.02,14564.4
315,08/19/19 09:00:00 PM,11900.0,13871.4,30.73,14541.0
316,08/19/19 09:15:00 PM,11829.7,13796.2,30.52,14521.4
317,08/19/19 09:30:00 PM,11852.0,13828.6,30.33,14609.6
318,08/19/19 09:45:00 PM,11823.3,13796.2,30.13,14632.5
319,08/19/19 10:00:00 PM,11794.6,13753.5,29.88,14659.0
320,08/19/19 10:15:00 PM,11740.6,13697.4,29.50,14708.8
321,08/19/19 10:30:00 PM,11649.8,13633.2,29.13,14747.6
322,08/19/19 10:45:00 PM,11596.2,13587.7,28.91,14762.8
323,08/19/19 11:00:00 PM,11551.2,13550.6,28.74,14772.6
324,08/19/19 11:15:00 PM,11521.9,13524.8,28.60,14785.9
325,08/19/19 11:30:00 PM,11495.8,13495.0,28.48,14788.9
326,08/19/19 11:45:00 PM,11478.1,13485.7,28.43,14793.6
327,08/20/19 12:00:00 AM,11468.7,13473.4,28.33,14809.9
328,08/20/19 12:15:00 AM,11432.3,13441.6,28.22,14807.8
329,08/20/19 12:30:00 AM,11404.2,13412.9,28.11,14809.0
330,08/20/19 12:45:00 AM,11364.8,13357.7,27.91,14807.8
331,08/20/19 01:00:00 AM,11334.8,13332.2,27.75,14827.5
332,08/20/19 01:15:00 AM,11292.5,13297.5,27.63,14825.0
333,08/20/19 01:30:00 AM,11286.3,13290.4,27.54,14844.3
334,08/20/19 01:45:00 AM,11262.6,13275.2,27.48,14845.5
335,08/20/19 02:00:00 AM,11262.6,13269.0,27.44,14850.8
336,08/20/19 02:15:00 AM,11241.0,13250.8,27.37,14851.7
337,08/20/19 02:30:00 AM,11223.6,13231.5,27.29,14854.4
338,08/20/19 02:45:00 AM,11196.9,13210.2,27.20,14857.8
339,08/20/19 03:00:00 AM,11161.0,13159.5,27.11,14828.2
340,08/20/19 03:15:00 AM,11161.0,13167.6,27.07,14849.6
341,08/20/19 03:30:00 AM,11170.2,13174.7,27.07,14857.7
342,08/20/19 03:45:00 AM,11187.6,13184.8,27.12,14854.1
343,08/20/19 04:00:00 AM,11226.6,13224.4,27.32,14838.2
344,08/20/19 04:15:00 AM,11284.3,13272.1,27.55,14822.5
345,08/20/19 04:30:00 AM,11311.1,13301.6,27.71,14807.5
346,08/20/19 04:45:00 AM,11319.3,13309.8,27.78,14795.8
347,08/20/19 05:00:00 AM,11350.4,13336.3,27.91,14786.5
348,08/20/19 05:15:00 AM,11404.2,13387.3,28.14,14774.6
349,08/20/19 05:30:00 AM,11444.8,13430.3,28.35,14759.9
350,08/20/19 05:45:00 AM,11484.3,13474.4,28.58,14740.5
351,08/20/19 06:00:00 AM,11531.3,13510.4,28.76,14727.0
352,08/20/19 06:15:00 AM,11571.1,13550.6,28.97,14709.4
353,08/20/19 06:30:00 AM,11599.4,13576.3,29.08,14705.3
354,08/20/19 06:45:00 AM,11596.2,13571.2,29.06,14705.7
355,08/20/19 07:00:00 AM,11596.2,13571.2,29.07,14702.9
356,08/20/19 07:15:00 AM,11596.2,13565.0,29.04,14705.1
357,08/20/19 07:30:00 AM,11574.2,13547.5,29.00,14698.0
358,08/20/19 07:45:00 AM,11543.9,13520.7,28.85,14712.9
359,08/20/19 08:00:00 AM,11552.2,13522.8,28.85,14715.3
360,08/20/19 08:15:00 AM,11515.6,13477.5,28.65,14724.7
361,08/20/19 08:30:00 AM,11521.9,13479.6,28.67,14721.3
362,08/20/19 08:45:00 AM,11488.5,13453.9,28.54,14731.6
363,08/20/19 09:00:00 AM,11452.0,13411.9,28.37,14735.8
364,08/20/19 09:15:00 AM,11420.8,13383.2,28.22,14748.7
365,08/20/19 09:30:00 AM,11397.0,13361.8,28.12,14754.9
366,08/20/19 09:45:00 AM,11393.9,13356.7,28.07,14764.3
367,08/20/19 10:00:00 AM,11393.9,13361.8,28.12,14755.2
368,08/20/19 10:15:00 AM,11420.8,13389.4,28.21,14759.1
369,08/20/19 10:30:00 AM,11430.2,13390.4,28.24,14751.5
370,08/20/19 10:45:00 AM,11479.1,13442.6,28.44,14749.9
371,08/20/19 11:00:00 AM,11539.7,13505.3,28.71,14739.1
372,08/20/19 11:15:00 AM,11590.0,13556.7,28.95,14724.8
373,08/20/19 11:30:00 AM,11649.8,13614.6,29.24,14703.0
374,08/20/19 11:45:00 AM,11708.9,13681.9,29.57,14679.8
375,08/20/19 12:00:00 PM,11778.7,13746.3,29.91,14650.8
376,08/20/19 12:15:00 PM,11845.6,13803.5,30.20,14628.7
377,08/20/19 12:30:00 PM,11896.8,13859.9,30.49,14605.8
378,08/20/19 12:45:00 PM,11932.1,13896.6,30.70,14585.0
379,08/20/19 01:00:00 PM,11965.3,13922.8,30.87,14564.6
380,08/20/19 01:15:00 PM,11987.8,13939.6,31.07,14526.1
381,08/20/19 01:30:00 PM,12007.1,13962.7,31.25,14499.9
382,08/20/19 01:45:00 PM,12021.1,13984.7,31.44,14469.9
383,08/20/19 02:00:00 PM,11955.6,13918.6,31.31,14437.7
384,08/20/19 02:15:00 PM,11929.9,13890.3,31.15,14453.0
