"Plot Title: FW_cond_08.09.2019"
"#","Date Time, GMT-04:00","Low Range, μS/cm (LGR S/N: 20625411, SEN S/N: 20625411)","Full Range, μS/cm (LGR S/N: 20625411, SEN S/N: 20625411)","Temp, °C (LGR S/N: 20625411, SEN S/N: 20625411)","Specific Conductance, μS/cm (LGR S/N: 20625411)"
1888,08/29/19 02:15:00 AM,2987.0,10516.6,25.10,10674.4
1889,08/29/19 02:30:00 AM,2987.2,10683.8,25.07,10850.9
1890,08/29/19 02:45:00 AM,2987.4,10747.4,25.04,10922.3
1891,08/29/19 03:00:00 AM,2987.3,10826.6,25.05,11000.5
1892,08/29/19 03:15:00 AM,2987.2,10938.5,25.07,11109.5
1893,08/29/19 03:30:00 AM,2987.3,11108.1,25.05,11286.4
1894,08/29/19 03:45:00 AM,2987.3,11132.7,25.05,11311.4
1895,08/29/19 04:00:00 AM,2987.4,11154.6,25.02,11340.8
1896,08/29/19 04:15:00 AM,2987.6,11153.9,25.00,11344.8
1897,08/29/19 04:30:00 AM,2988.1,11109.6,24.90,11323.6
1898,08/29/19 04:45:00 AM,2988.6,11059.7,24.80,11296.5
1899,08/29/19 05:00:00 AM,2989.0,11021.6,24.72,11276.6
1900,08/29/19 05:15:00 AM,2989.4,10982.4,24.65,11253.1
1901,08/29/19 05:30:00 AM,2989.9,10952.3,24.56,11243.6
1902,08/29/19 05:45:00 AM,2990.1,10923.9,24.51,11226.4
1903,08/29/19 06:00:00 AM,2990.2,10903.0,24.49,11209.6
1904,08/29/19 06:15:00 AM,2990.5,10843.1,24.44,11159.8
1905,08/29/19 06:30:00 AM,2991.0,10789.4,24.34,11128.2
1906,08/29/19 06:45:00 AM,2992.0,10719.6,24.15,11101.0
1907,08/29/19 07:00:00 AM,2992.8,10670.8,24.01,11083.5
1908,08/29/19 07:15:00 AM,2993.4,10600.7,23.89,11039.0
1909,08/29/19 07:30:00 AM,2994.1,10481.2,23.76,10944.9
1910,08/29/19 07:45:00 AM,2994.5,10356.4,23.68,10833.2
1911,08/29/19 08:00:00 AM,2995.1,10207.6,23.57,10702.8
1912,08/29/19 08:15:00 AM,2995.5,10131.9,23.49,10641.7
1913,08/29/19 08:30:00 AM,2995.8,10014.7,23.43,10532.2
1914,08/29/19 08:45:00 AM,2996.1,9937.3,23.37,10464.3
1915,08/29/19 09:00:00 AM,2996.3,9859.4,23.35,10386.7
1916,08/29/19 09:15:00 AM,2996.5,9777.4,23.30,10311.4
1917,08/29/19 09:30:00 AM,2996.7,9690.6,23.27,10226.5
1918,08/29/19 09:45:00 AM,2996.6,9543.5,23.28,10069.0
1919,08/29/19 10:00:00 AM,2996.1,9428.7,23.37,9928.6
1920,08/29/19 10:15:00 AM,2995.7,9355.7,23.45,9834.7
1921,08/29/19 10:30:00 AM,2994.5,9369.1,23.68,9800.1
1922,08/29/19 10:45:00 AM,2992.5,9309.3,24.06,9658.6
1923,08/29/19 11:00:00 AM,2991.3,9428.8,24.28,9736.7
1924,08/29/19 11:15:00 AM,2989.7,9437.4,24.59,9681.6
1925,08/29/19 11:30:00 AM,2987.8,9472.4,24.96,9641.8
1926,08/29/19 11:45:00 AM,2986.1,9528.8,25.27,9636.2
1927,08/29/19 12:00:00 PM,2985.5,9565.3,25.39,9648.8
1928,08/29/19 12:15:00 PM,2986.8,9472.2,25.14,9605.1
1929,08/29/19 12:30:00 PM,2986.5,9443.2,25.19,9565.6
1930,08/29/19 12:45:00 PM,2984.9,9480.7,25.51,9539.4
1931,08/29/19 01:00:00 PM,2983.5,9515.4,25.77,9522.4
1932,08/29/19 01:15:00 PM,2981.7,9572.5,26.12,9510.2
1933,08/29/19 01:30:00 PM,2979.9,9629.4,26.46,9499.7
1934,08/29/19 01:45:00 PM,2977.3,9744.3,26.96,9514.8
1935,08/29/19 02:00:00 PM,2974.9,9897.8,27.41,9576.4
1936,08/29/19 02:15:00 PM,2973.3,10023.4,27.72,9637.1
1937,08/29/19 02:30:00 PM,2972.7,10113.9,27.83,9702.5
1938,08/29/19 02:45:00 PM,2972.1,10180.6,27.95,9742.9
1939,08/29/19 03:00:00 PM,2971.2,10234.5,28.13,9759.0
1940,08/29/19 03:15:00 PM,2971.3,10271.5,28.11,9798.2
1941,08/29/19 03:30:00 PM,2971.4,10298.7,28.09,9828.0
1942,08/29/19 03:45:00 PM,2970.7,10347.3,28.21,9850.6
1943,08/29/19 04:00:00 PM,2970.0,10400.3,28.36,9871.3
1944,08/29/19 04:15:00 PM,2969.5,10455.3,28.45,9905.6
1945,08/29/19 04:30:00 PM,2969.1,10507.6,28.53,9939.2
1946,08/29/19 04:45:00 PM,2969.2,10523.9,28.51,9958.5
1947,08/29/19 05:00:00 PM,2968.5,10548.1,28.65,9953.5
1948,08/29/19 05:15:00 PM,2967.9,10570.2,28.75,9954.5
1949,08/29/19 05:30:00 PM,2967.6,10580.3,28.82,9950.1
1950,08/29/19 05:45:00 PM,2967.0,10619.1,28.92,9966.7
1951,08/29/19 06:00:00 PM,2967.0,10618.0,28.92,9965.6
1952,08/29/19 06:15:00 PM,2967.2,10601.1,28.90,9953.7
1953,08/29/19 06:30:00 PM,2966.6,10613.6,29.01,9943.6
1954,08/29/19 06:45:00 PM,2965.8,10602.3,29.16,9903.5
1955,08/29/19 07:00:00 PM,2965.3,10588.5,29.25,9872.9
1956,08/29/19 07:15:00 PM,2965.1,10549.9,29.29,9829.1
1957,08/29/19 07:30:00 PM,2965.5,10479.4,29.21,9778.9
1958,08/29/19 07:45:00 PM,2966.9,10177.1,28.95,9545.9
1959,08/29/19 08:00:00 PM,2968.5,10242.2,28.65,9664.5
1960,08/29/19 08:15:00 PM,2970.1,10130.8,28.33,9620.8
1961,08/29/19 08:30:00 PM,2972.7,9974.7,27.83,9568.3
1962,08/29/19 08:45:00 PM,2974.6,9896.0,27.47,9562.2
1963,08/29/19 09:00:00 PM,2976.5,9766.7,27.10,9508.6
1964,08/29/19 09:15:00 PM,2978.2,9656.8,26.79,9461.4
1965,08/29/19 09:30:00 PM,2979.6,9556.3,26.52,9415.1
1966,08/29/19 09:45:00 PM,2981.2,9375.6,26.22,9294.4
1967,08/29/19 10:00:00 PM,2981.6,9280.1,26.13,9216.8
1968,08/29/19 10:15:00 PM,2982.3,7993.3,26.01,7958.5
1969,08/29/19 10:30:00 PM,2982.7,9294.8,25.92,9271.7
1970,08/29/19 10:45:00 PM,2983.4,9235.2,25.80,9235.2
1971,08/29/19 11:00:00 PM,2984.3,9073.9,25.63,9106.1
1972,08/29/19 11:15:00 PM,2985.0,9054.2,25.48,9114.8
1973,08/29/19 11:30:00 PM,2984.3,9036.4,25.61,9072.2
1974,08/29/19 11:45:00 PM,2983.2,8980.3,25.83,8974.6
1975,08/30/19 12:00:00 AM,2982.6,8987.0,25.94,8960.7
1976,08/30/19 12:15:00 AM,2982.5,9045.0,25.96,9014.8
1977,08/30/19 12:30:00 AM,2982.4,9113.0,25.98,9078.8
1978,08/30/19 12:45:00 AM,2981.9,9270.7,26.08,9216.7
1979,08/30/19 01:00:00 AM,2981.2,9551.5,26.22,9468.4
1980,08/30/19 01:15:00 AM,2981.1,9844.0,26.23,9756.3
1981,08/30/19 01:30:00 AM,2981.6,10035.4,26.13,9966.6
1982,08/30/19 01:45:00 AM,2982.3,10175.0,26.01,10130.3
1983,08/30/19 02:00:00 AM,2982.6,10309.3,25.94,10278.9
1984,08/30/19 02:15:00 AM,2982.8,10448.9,25.90,10426.8
1985,08/30/19 02:30:00 AM,2983.2,10664.1,25.83,10657.0
1986,08/30/19 02:45:00 AM,2983.5,10798.9,25.77,10805.1
1987,08/30/19 03:00:00 AM,2983.7,11033.7,25.73,11049.2
1988,08/30/19 03:15:00 AM,2983.9,11010.9,25.69,11035.6
1989,08/30/19 03:30:00 AM,2984.6,11079.3,25.56,11134.3
1990,08/30/19 03:45:00 AM,2984.9,11079.5,25.51,11146.1
1991,08/30/19 04:00:00 AM,2984.7,11162.4,25.54,11222.4
1992,08/30/19 04:15:00 AM,2984.8,11273.2,25.52,11338.5
1993,08/30/19 04:30:00 AM,2985.0,11334.4,25.50,11404.8
1994,08/30/19 04:45:00 AM,2985.3,11352.7,25.43,11439.9
1995,08/30/19 05:00:00 AM,2985.6,11392.4,25.36,11496.7
1996,08/30/19 05:15:00 AM,2985.9,11408.8,25.33,11520.5
1997,08/30/19 05:30:00 AM,2986.0,11413.7,25.30,11532.6
1998,08/30/19 05:45:00 AM,2986.1,11424.8,25.27,11551.1
1999,08/30/19 06:00:00 AM,2986.3,11417.5,25.23,11553.3
2000,08/30/19 06:15:00 AM,2986.8,11423.4,25.14,11581.2
2001,08/30/19 06:30:00 AM,2987.3,11395.5,25.05,11574.7
2002,08/30/19 06:45:00 AM,2987.9,11360.7,24.94,11566.1
2003,08/30/19 07:00:00 AM,2988.4,11321.4,24.84,11550.4
2004,08/30/19 07:15:00 AM,2989.0,11283.0,24.72,11540.4
2005,08/30/19 07:30:00 AM,2990.0,11234.1,24.53,11536.7
2006,08/30/19 07:45:00 AM,2990.6,11194.3,24.42,11522.7
2007,08/30/19 08:00:00 AM,2991.0,11161.8,24.34,11508.8
2008,08/30/19 08:15:00 AM,2991.7,11103.7,24.22,11478.1
2009,08/30/19 08:30:00 AM,2992.3,11037.1,24.10,11438.5
2010,08/30/19 08:45:00 AM,2992.7,10982.7,24.02,11401.5
2011,08/30/19 09:00:00 AM,2992.9,10934.5,23.98,11361.2
2012,08/30/19 09:15:00 AM,2993.1,10897.9,23.94,11332.8
2013,08/30/19 09:30:00 AM,2993.2,10845.9,23.93,11281.1
2014,08/30/19 09:45:00 AM,2993.3,10795.5,23.90,11235.9
2015,08/30/19 10:00:00 AM,2993.5,10737.2,23.88,11179.9
2016,08/30/19 10:15:00 AM,2993.5,10659.0,23.86,11103.2
2017,08/30/19 10:30:00 AM,2993.3,10583.0,23.92,11009.9
2018,08/30/19 10:45:00 AM,2993.0,10511.7,23.97,10924.0
2019,08/30/19 11:00:00 AM,2992.2,10443.8,24.11,10821.0
2020,08/30/19 11:15:00 AM,2991.6,10376.0,24.23,10723.2
2021,08/30/19 11:30:00 AM,2990.2,10336.6,24.49,10623.5
2022,08/30/19 11:45:00 AM,2986.9,10366.0,25.13,10510.7
2023,08/30/19 12:00:00 PM,2985.8,10365.4,25.34,10463.8
2024,08/30/19 12:15:00 PM,2986.3,10286.1,25.23,10407.7
2025,08/30/19 12:30:00 PM,2986.2,10247.0,25.26,10361.6
2026,08/30/19 12:45:00 PM,2985.2,10247.7,25.44,10323.3
2027,08/30/19 01:00:00 PM,2983.6,10274.5,25.75,10283.5
2028,08/30/19 01:15:00 PM,2982.3,10307.4,26.01,10260.7
2029,08/30/19 01:30:00 PM,2978.0,10461.3,26.81,10243.5
2030,08/30/19 01:45:00 PM,2973.5,10697.4,27.68,10290.6
2031,08/30/19 02:00:00 PM,2970.1,10876.3,28.34,10324.5
2032,08/30/19 02:15:00 PM,2968.5,11000.1,28.65,10377.4
2033,08/30/19 02:30:00 PM,2968.1,11153.0,28.72,10506.9
2034,08/30/19 02:45:00 PM,2967.5,11270.8,28.84,10592.5
2035,08/30/19 03:00:00 PM,2967.1,11284.7,28.91,10590.8
2036,08/30/19 03:15:00 PM,2965.2,11345.9,29.28,10570.3
2037,08/30/19 03:30:00 PM,2963.7,11426.4,29.57,10584.5
2038,08/30/19 03:45:00 PM,2963.8,11454.4,29.54,10616.7
2039,08/30/19 04:00:00 PM,2963.6,11488.7,29.58,10640.1
2040,08/30/19 04:15:00 PM,2964.0,11557.3,29.50,10720.5
2041,08/30/19 04:30:00 PM,2963.1,11626.9,29.67,10748.9
2042,08/30/19 04:45:00 PM,2961.8,11777.5,29.94,10830.6
2043,08/30/19 05:00:00 PM,2963.6,11779.2,29.58,10909.0
2044,08/30/19 05:15:00 PM,2963.2,11821.5,29.66,10930.9
2045,08/30/19 05:30:00 PM,2963.1,11818.7,29.69,10921.8
2046,08/30/19 05:45:00 PM,2963.9,11782.4,29.53,10922.6
2047,08/30/19 06:00:00 PM,2964.4,11768.4,29.42,10933.3
2048,08/30/19 06:15:00 PM,2964.4,11760.7,29.44,10921.8
2049,08/30/19 06:30:00 PM,2964.0,11760.8,29.50,10908.9
2050,08/30/19 06:45:00 PM,2963.9,11757.5,29.53,10899.4
2051,08/30/19 07:00:00 PM,2964.0,11742.3,29.50,10891.7
2052,08/30/19 07:15:00 PM,2964.3,11722.9,29.45,10884.4
2053,08/30/19 07:30:00 PM,2964.7,11697.1,29.37,10877.6
2054,08/30/19 07:45:00 PM,2965.2,11651.0,29.28,10854.0
2055,08/30/19 08:00:00 PM,2965.9,11609.8,29.13,10847.8
2056,08/30/19 08:15:00 PM,2966.6,11553.0,29.01,10820.4
2057,08/30/19 08:30:00 PM,2967.7,11478.4,28.79,10797.6
2058,08/30/19 08:45:00 PM,2968.3,11407.6,28.67,10756.7
2059,08/30/19 09:00:00 PM,2969.1,11332.7,28.53,10716.0
2060,08/30/19 09:15:00 PM,2970.0,11254.8,28.36,10678.6
2061,08/30/19 09:30:00 PM,2970.8,11165.1,28.20,10627.5
2062,08/30/19 09:45:00 PM,2971.8,11059.1,28.01,10566.9
2063,08/30/19 10:00:00 PM,2972.8,10959.0,27.82,10511.4
2064,08/30/19 10:15:00 PM,2973.6,10815.4,27.66,10407.3
2065,08/30/19 10:30:00 PM,2974.5,10703.6,27.50,10333.1
2066,08/30/19 10:45:00 PM,2975.2,10606.2,27.35,10270.3
2067,08/30/19 11:00:00 PM,2975.9,10489.1,27.22,10183.8
2068,08/30/19 11:15:00 PM,2976.7,10382.1,27.06,10112.9
2069,08/30/19 11:30:00 PM,2977.6,10277.1,26.91,10041.3
2070,08/30/19 11:45:00 PM,2977.9,10182.3,26.84,9963.0
2071,08/31/19 12:00:00 AM,2978.6,10120.3,26.71,9928.7
2072,08/31/19 12:15:00 AM,2978.7,10056.0,26.70,9867.6
2073,08/31/19 12:30:00 AM,2978.6,10049.4,26.71,9859.1
2074,08/31/19 12:45:00 AM,2978.9,9990.4,26.66,9811.3
2075,08/31/19 01:00:00 AM,2978.7,10057.1,26.70,9868.6
2076,08/31/19 01:15:00 AM,2978.9,10110.9,26.66,9929.5
2077,08/31/19 01:30:00 AM,2979.0,10224.6,26.63,10047.4
2078,08/31/19 01:45:00 AM,2979.2,10392.9,26.59,10221.1
2079,08/31/19 02:00:00 AM,2979.0,10526.0,26.63,10343.5
2080,08/31/19 02:15:00 AM,2978.7,10610.0,26.68,10415.3
2081,08/31/19 02:30:00 AM,2978.7,10678.3,26.68,10482.3
2082,08/31/19 02:45:00 AM,2978.5,10779.2,26.74,10568.3
2083,08/31/19 03:00:00 AM,2978.3,10796.4,26.76,10580.8
2084,08/31/19 03:15:00 AM,2978.3,11010.3,26.76,10790.4
2085,08/31/19 03:30:00 AM,2978.3,11142.6,26.77,10917.7
2086,08/31/19 03:45:00 AM,2978.3,11228.0,26.77,11001.4
2087,08/31/19 04:00:00 AM,2978.5,11252.6,26.72,11036.8
2088,08/31/19 04:15:00 AM,2978.6,11379.8,26.71,11163.8
2089,08/31/19 04:30:00 AM,2978.4,11337.8,26.75,11113.4
2090,08/31/19 04:45:00 AM,2978.5,11475.1,26.74,11250.3
2091,08/31/19 05:00:00 AM,2978.6,11543.0,26.71,11323.8
2092,08/31/19 05:15:00 AM,2978.7,11664.1,26.68,11449.6
2093,08/31/19 05:30:00 AM,2978.9,11721.6,26.66,11510.8
2094,08/31/19 05:45:00 AM,2979.1,11740.2,26.62,11538.5
2095,08/31/19 06:00:00 AM,2979.2,11726.2,26.59,11531.8
2096,08/31/19 06:15:00 AM,2979.5,11718.3,26.54,11535.8
2097,08/31/19 06:30:00 AM,2980.0,11690.0,26.43,11534.1
2098,08/31/19 06:45:00 AM,2980.6,11664.6,26.33,11532.7
2099,08/31/19 07:00:00 AM,2980.9,11634.0,26.26,11519.1
2100,08/31/19 07:15:00 AM,2981.4,11605.5,26.18,11509.9
2101,08/31/19 07:30:00 AM,2982.2,11557.1,26.02,11499.9
2102,08/31/19 07:45:00 AM,2983.2,11505.4,25.84,11491.3
2103,08/31/19 08:00:00 AM,2983.4,11457.0,25.79,11454.9
2104,08/31/19 08:15:00 AM,2984.0,11412.3,25.68,11436.3
2105,08/31/19 08:30:00 AM,2984.8,11336.2,25.52,11398.0
2106,08/31/19 08:45:00 AM,2985.0,11265.5,25.48,11336.4
2107,08/31/19 09:00:00 AM,2985.5,11192.1,25.39,11283.7
2108,08/31/19 09:15:00 AM,2985.7,11110.8,25.35,11211.1
2109,08/31/19 09:30:00 AM,2985.6,11057.6,25.36,11155.1
2110,08/31/19 09:45:00 AM,2986.0,10949.4,25.30,11059.8
2111,08/31/19 10:00:00 AM,2985.8,10929.4,25.34,11030.3
2112,08/31/19 10:15:00 AM,2986.1,10858.8,25.27,10975.1
2113,08/31/19 10:30:00 AM,2985.7,10771.2,25.35,10868.3
2114,08/31/19 10:45:00 AM,2985.9,10658.2,25.33,10758.7
2115,08/31/19 11:00:00 AM,2985.4,10572.6,25.40,10656.7
2116,08/31/19 11:15:00 AM,2984.1,10484.3,25.65,10512.6
2117,08/31/19 11:30:00 AM,2982.2,10498.7,26.02,10446.2
2118,08/31/19 11:45:00 AM,2981.5,10464.2,26.16,10381.7
2119,08/31/19 12:00:00 PM,2980.1,10427.7,26.42,10290.1
2120,08/31/19 12:15:00 PM,2978.3,10399.5,26.76,10190.7
2121,08/31/19 12:30:00 PM,2976.4,10317.7,27.13,10034.2
2122,08/31/19 12:45:00 PM,2975.0,10324.5,27.39,9987.8
2123,08/31/19 01:00:00 PM,2972.6,10346.7,27.86,9914.4
2124,08/31/19 01:15:00 PM,2969.9,10485.9,28.37,9945.2
2125,08/31/19 01:30:00 PM,2968.6,10489.6,28.63,9897.0
2126,08/31/19 01:45:00 PM,2969.5,10406.3,28.45,9853.8
2127,08/31/19 02:00:00 PM,2967.7,10444.1,28.79,9822.6
2128,08/31/19 02:15:00 PM,2966.9,10466.3,28.95,9812.2
2129,08/31/19 02:30:00 PM,2965.9,10487.0,29.15,9792.6
2130,08/31/19 02:45:00 PM,2962.9,10609.8,29.73,9794.5
2131,08/31/19 03:00:00 PM,2959.7,10791.0,30.33,9845.4
2132,08/31/19 03:15:00 PM,2958.4,10479.4,30.58,9514.7
2133,08/31/19 03:30:00 PM,2957.4,10592.5,30.78,9580.1
2134,08/31/19 03:45:00 PM,2958.4,10876.4,30.58,9875.1
2135,08/31/19 04:00:00 PM,2957.4,10958.7,30.78,9911.2
2136,08/31/19 04:15:00 PM,2956.4,11028.2,30.98,9935.5
2137,08/31/19 04:30:00 PM,2954.9,11197.9,31.25,10036.0
2138,08/31/19 04:45:00 PM,2954.0,11295.4,31.44,10086.4
2139,08/31/19 05:00:00 PM,2953.6,11333.6,31.52,10105.0
2140,08/31/19 05:15:00 PM,2954.3,11335.8,31.37,10136.0
2141,08/31/19 05:30:00 PM,2954.4,11362.1,31.36,10161.5
2142,08/31/19 05:45:00 PM,2955.2,11376.8,31.20,10206.0
2143,08/31/19 06:00:00 PM,2955.3,11394.3,31.19,10223.6
2144,08/31/19 06:15:00 PM,2955.1,11420.5,31.23,10239.2
2145,08/31/19 06:30:00 PM,2955.5,11396.2,31.14,10235.1
2146,08/31/19 06:45:00 PM,2956.0,11376.8,31.06,10233.5
2147,08/31/19 07:00:00 PM,2956.4,11369.6,30.98,10242.8
2148,08/31/19 07:15:00 PM,2956.6,11351.5,30.93,10236.3
2149,08/31/19 07:30:00 PM,2956.6,11343.5,30.94,10227.1
2150,08/31/19 07:45:00 PM,2957.0,11315.5,30.85,10219.6
2151,08/31/19 08:00:00 PM,2957.6,11286.6,30.74,10215.2
2152,08/31/19 08:15:00 PM,2958.5,11241.8,30.56,10210.2
2153,08/31/19 08:30:00 PM,2958.7,11217.4,30.53,10194.0
2154,08/31/19 08:45:00 PM,2959.3,11179.1,30.41,10182.9
2155,08/31/19 09:00:00 PM,2960.0,11144.4,30.28,10177.0
2156,08/31/19 09:15:00 PM,2960.3,11109.6,30.23,10155.1
2157,08/31/19 09:30:00 PM,2960.8,11060.6,30.12,10132.1
2158,08/31/19 09:45:00 PM,2961.9,10979.8,29.91,10099.5
2159,08/31/19 10:00:00 PM,2963.4,10863.7,29.62,10049.7
2160,08/31/19 10:15:00 PM,2964.5,10764.6,29.41,9999.3
2161,08/31/19 10:30:00 PM,2965.5,10682.7,29.23,9958.6
2162,08/31/19 10:45:00 PM,2966.1,10604.7,29.09,9913.3
2163,08/31/19 11:00:00 PM,2968.1,10512.3,28.72,9899.5
2164,08/31/19 11:15:00 PM,2969.9,10414.1,28.37,9875.9
2165,08/31/19 11:30:00 PM,2971.4,10311.4,28.09,9833.6
2166,08/31/19 11:45:00 PM,2972.3,10188.7,27.91,9751.9
2167,09/01/19 12:00:00 AM,2973.0,10107.5,27.78,9699.5
2168,09/01/19 12:15:00 AM,2973.7,10011.9,27.64,9635.0
2169,09/01/19 12:30:00 AM,2974.1,9961.8,27.58,9598.5
2170,09/01/19 12:45:00 AM,2974.6,9917.3,27.47,9576.9
2171,09/01/19 01:00:00 AM,2975.4,9850.2,27.33,9539.2
2172,09/01/19 01:15:00 AM,2976.6,9423.5,27.09,9170.7
2173,09/01/19 01:30:00 AM,2976.7,9351.3,27.08,9102.3
2174,09/01/19 01:45:00 AM,2976.3,9483.1,27.14,9219.2
2175,09/01/19 02:00:00 AM,2975.4,9457.4,27.33,9158.7
2176,09/01/19 02:15:00 AM,2974.7,9445.0,27.45,9124.4
2177,09/01/19 02:30:00 AM,2974.9,9439.2,27.41,9126.1
2178,09/01/19 02:45:00 AM,2975.1,9471.7,27.38,9163.1
2179,09/01/19 03:00:00 AM,2974.9,9482.8,27.42,9166.4
2180,09/01/19 03:15:00 AM,2974.1,9513.4,27.58,9166.1
2181,09/01/19 03:30:00 AM,2973.5,9564.9,27.68,9197.1
2182,09/01/19 03:45:00 AM,2973.4,9715.9,27.71,9336.5
2183,09/01/19 04:00:00 AM,2973.3,9813.5,27.72,9428.4
2184,09/01/19 04:15:00 AM,2973.7,9834.1,27.64,9463.5
2185,09/01/19 04:30:00 AM,2974.5,9893.7,27.50,9547.9
2186,09/01/19 04:45:00 AM,2974.8,9990.5,27.43,9655.0
2187,09/01/19 05:00:00 AM,2975.3,10529.1,27.34,10194.1
2188,09/01/19 05:15:00 AM,2975.9,10638.4,27.22,10325.1
2189,09/01/19 05:30:00 AM,2976.4,10874.1,27.13,10573.2
2190,09/01/19 05:45:00 AM,2976.8,10895.6,27.05,10611.4
2191,09/01/19 06:00:00 AM,2977.1,10967.0,26.99,10694.0
2192,09/01/19 06:15:00 AM,2977.3,10962.6,26.96,10696.2
2193,09/01/19 06:30:00 AM,2977.4,11019.6,26.95,10754.0
2194,09/01/19 06:45:00 AM,2977.5,11016.7,26.92,10757.8
2195,09/01/19 07:00:00 AM,2977.7,11006.4,26.88,10756.5
2196,09/01/19 07:15:00 AM,2978.0,11002.8,26.83,10764.0
2197,09/01/19 07:30:00 AM,2978.2,10978.5,26.79,10749.0
2198,09/01/19 07:45:00 AM,2978.5,10979.8,26.74,10761.2
2199,09/01/19 08:00:00 AM,2978.9,10966.9,26.66,10766.2
2200,09/01/19 08:15:00 AM,2979.2,10953.2,26.59,10768.2
2201,09/01/19 08:30:00 AM,2979.5,10931.3,26.54,10757.7
2202,09/01/19 08:45:00 AM,2979.5,10903.9,26.54,10730.7
2203,09/01/19 09:00:00 AM,2979.4,10899.4,26.55,10724.1
2204,09/01/19 09:15:00 AM,2979.4,10882.6,26.56,10705.3
2205,09/01/19 09:30:00 AM,2979.4,10859.7,26.55,10685.0
2206,09/01/19 09:45:00 AM,2979.4,10805.2,26.55,10631.3
2207,09/01/19 10:00:00 AM,2979.3,10757.5,26.58,10577.8
2208,09/01/19 10:15:00 AM,2979.2,10700.1,26.59,10519.2
2209,09/01/19 10:30:00 AM,2979.1,10637.8,26.60,10455.7
2210,09/01/19 10:45:00 AM,2978.9,10555.4,26.66,10361.9
2211,09/01/19 11:00:00 AM,2978.5,10501.7,26.74,10292.3
2212,09/01/19 11:15:00 AM,2977.6,10472.5,26.91,10227.9
2213,09/01/19 11:30:00 AM,2976.7,10432.5,27.08,10153.4
2214,09/01/19 11:45:00 AM,2975.2,10403.4,27.37,10065.4
2215,09/01/19 12:00:00 PM,2974.3,10383.4,27.53,10013.5
2216,09/01/19 12:15:00 PM,2972.9,10358.2,27.80,9934.7
2217,09/01/19 12:30:00 PM,2971.4,10353.9,28.09,9872.6
2218,09/01/19 12:45:00 PM,2970.2,10347.5,28.32,9821.0
2219,09/01/19 01:00:00 PM,2968.6,10329.7,28.62,9745.4
2220,09/01/19 01:15:00 PM,2966.0,10369.3,29.12,9685.9
2221,09/01/19 01:30:00 PM,2964.2,10449.6,29.48,9691.6
2222,09/01/19 01:45:00 PM,2964.9,10448.4,29.33,9719.2
2223,09/01/19 02:00:00 PM,2963.7,10443.9,29.56,9671.0
2224,09/01/19 02:15:00 PM,2962.9,10476.4,29.71,9672.4
2225,09/01/19 02:30:00 PM,2961.6,10536.3,29.96,9680.1
2226,09/01/19 02:45:00 PM,2960.5,10630.2,30.19,9722.5
2227,09/01/19 03:00:00 PM,2959.7,10737.6,30.33,9793.9
2228,09/01/19 03:15:00 PM,2958.4,10900.9,30.58,9894.5
2229,09/01/19 03:30:00 PM,2957.5,11009.2,30.75,9959.9
2230,09/01/19 03:45:00 PM,2956.9,11116.6,30.87,10033.7
2231,09/01/19 04:00:00 PM,2956.7,11194.2,30.91,10095.9
2232,09/01/19 04:15:00 PM,2955.9,11324.8,31.07,10182.1
2233,09/01/19 04:30:00 PM,2954.9,11358.2,31.25,10176.7
2234,09/01/19 04:45:00 PM,2955.6,11486.7,31.12,10317.7
2235,09/01/19 05:00:00 PM,2955.5,11536.2,31.14,10358.1
2236,09/01/19 05:15:00 PM,2955.6,11619.4,31.12,10436.8
2237,09/01/19 05:30:00 PM,2955.3,11730.6,31.19,10522.4
2238,09/01/19 05:45:00 PM,2955.1,11845.2,31.23,10617.0
2239,09/01/19 06:00:00 PM,2955.1,11862.7,31.23,10632.7
2240,09/01/19 06:15:00 PM,2955.5,11931.9,31.15,10711.2
2241,09/01/19 06:30:00 PM,2955.9,11976.8,31.07,10768.0
2242,09/01/19 06:45:00 PM,2956.2,11995.9,31.02,10795.6
2243,09/01/19 07:00:00 PM,2956.5,12006.5,30.95,10819.7
2244,09/01/19 07:15:00 PM,2956.8,11994.0,30.89,10821.0
2245,09/01/19 07:30:00 PM,2957.3,11998.5,30.79,10846.0
2246,09/01/19 07:45:00 PM,2957.8,11982.4,30.70,10850.3
2247,09/01/19 08:00:00 PM,2958.5,11950.0,30.56,10850.4
2248,09/01/19 08:15:00 PM,2959.0,11938.4,30.48,10856.7
2249,09/01/19 08:30:00 PM,2959.1,11921.8,30.45,10847.9
2250,09/01/19 08:45:00 PM,2960.3,11893.3,30.23,10868.5
2251,09/01/19 09:00:00 PM,2960.4,11872.1,30.20,10855.4
2252,09/01/19 09:15:00 PM,2960.9,11855.7,30.10,10861.6
2253,09/01/19 09:30:00 PM,2961.4,11834.3,30.02,10858.9
2254,09/01/19 09:45:00 PM,2962.0,11812.4,29.90,10864.3
2255,09/01/19 10:00:00 PM,2962.0,11782.2,29.90,10836.5
2256,09/01/19 10:15:00 PM,2962.2,11706.0,29.86,10774.8
2257,09/01/19 10:30:00 PM,2962.7,11650.1,29.77,10742.3
2258,09/01/19 10:45:00 PM,2963.5,11592.2,29.59,10726.8
2259,09/01/19 11:00:00 PM,2964.8,11507.6,29.34,10701.2
2260,09/01/19 11:15:00 PM,2965.9,11430.3,29.13,10673.5
