"Date","Time (GMT)","Predicted (m)","Preliminary (m)","Verified (m)"
"2019/07/21","17:24","-0.02","-","0.097"
"2019/07/21","17:30","-0.027","-","0.09"
"2019/07/21","17:36","-0.033","-","0.082"
"2019/07/21","17:42","-0.04","-","0.076"
"2019/07/21","17:48","-0.046","-","0.068"
"2019/07/21","17:54","-0.052","-","0.062"
"2019/07/21","18:00","-0.057","-","0.055"
"2019/07/21","18:06","-0.063","-","0.049"
"2019/07/21","18:12","-0.068","-","0.044"
"2019/07/21","18:18","-0.073","-","0.037"
"2019/07/21","18:24","-0.078","-","0.031"
"2019/07/21","18:30","-0.082","-","0.027"
"2019/07/21","18:36","-0.086","-","0.024"
"2019/07/21","18:42","-0.09","-","0.018"
"2019/07/21","18:48","-0.093","-","0.013"
"2019/07/21","18:54","-0.096","-","0.009"
"2019/07/21","19:00","-0.098","-","0.006"
"2019/07/21","19:06","-0.1","-","0.003"
"2019/07/21","19:12","-0.102","-","0.001"
"2019/07/21","19:18","-0.103","-","-0.001"
"2019/07/21","19:24","-0.103","-","-0.002"
"2019/07/21","19:30","-0.104","-","-0.001"
"2019/07/21","19:36","-0.103","-","-0.003"
"2019/07/21","19:42","-0.103","-","-0.004"
"2019/07/21","19:48","-0.101","-","-0.002"
"2019/07/21","19:54","-0.1","-","-0.001"
"2019/07/21","20:00","-0.098","-","0.001"
"2019/07/21","20:06","-0.095","-","0.005"
"2019/07/21","20:12","-0.092","-","0.008"
"2019/07/21","20:18","-0.089","-","0.011"
"2019/07/21","20:24","-0.085","-","0.014"
"2019/07/21","20:30","-0.081","-","0.018"
"2019/07/21","20:36","-0.077","-","0.022"
"2019/07/21","20:42","-0.073","-","0.027"
"2019/07/21","20:48","-0.068","-","0.033"
"2019/07/21","20:54","-0.062","-","0.036"
"2019/07/21","21:00","-0.057","-","0.041"
"2019/07/21","21:06","-0.052","-","0.045"
"2019/07/21","21:12","-0.046","-","0.051"
"2019/07/21","21:18","-0.04","-","0.058"
"2019/07/21","21:24","-0.034","-","0.064"
"2019/07/21","21:30","-0.028","-","0.072"
"2019/07/21","21:36","-0.022","-","0.079"
"2019/07/21","21:42","-0.016","-","0.085"
"2019/07/21","21:48","-0.009","-","0.092"
"2019/07/21","21:54","-0.003","-","0.099"
"2019/07/21","22:00","0.003","-","0.105"
"2019/07/21","22:06","0.009","-","0.113"
"2019/07/21","22:12","0.015","-","0.12"
"2019/07/21","22:18","0.021","-","0.126"
"2019/07/21","22:24","0.028","-","0.129"
"2019/07/21","22:30","0.033","-","0.134"
"2019/07/21","22:36","0.039","-","0.142"
"2019/07/21","22:42","0.045","-","0.147"
"2019/07/21","22:48","0.051","-","0.155"
"2019/07/21","22:54","0.057","-","0.161"
"2019/07/21","23:00","0.062","-","0.168"
"2019/07/21","23:06","0.067","-","0.174"
"2019/07/21","23:12","0.073","-","0.184"
"2019/07/21","23:18","0.078","-","0.192"
"2019/07/21","23:24","0.083","-","0.193"
"2019/07/21","23:30","0.088","-","0.2"
"2019/07/21","23:36","0.093","-","0.208"
"2019/07/21","23:42","0.097","-","0.212"
"2019/07/21","23:48","0.102","-","0.221"
"2019/07/21","23:54","0.106","-","0.226"
"2019/07/22","00:00","0.11","-","0.227"
"2019/07/22","00:06","0.114","-","0.237"
"2019/07/22","00:12","0.118","-","0.244"
"2019/07/22","00:18","0.121","-","0.248"
"2019/07/22","00:24","0.125","-","0.251"
"2019/07/22","00:30","0.128","-","0.258"
"2019/07/22","00:36","0.13","-","0.267"
"2019/07/22","00:42","0.133","-","0.268"
"2019/07/22","00:48","0.135","-","0.27"
"2019/07/22","00:54","0.137","-","0.27"
"2019/07/22","01:00","0.139","-","0.271"
"2019/07/22","01:06","0.14","-","0.275"
"2019/07/22","01:12","0.141","-","0.279"
"2019/07/22","01:18","0.142","-","0.285"
"2019/07/22","01:24","0.142","-","0.291"
"2019/07/22","01:30","0.142","-","0.293"
"2019/07/22","01:36","0.142","-","0.288"
"2019/07/22","01:42","0.141","-","0.28"
"2019/07/22","01:48","0.14","-","0.279"
"2019/07/22","01:54","0.139","-","0.283"
"2019/07/22","02:00","0.138","-","0.288"
"2019/07/22","02:06","0.136","-","0.293"
"2019/07/22","02:12","0.133","-","0.303"
"2019/07/22","02:18","0.131","-","0.301"
"2019/07/22","02:24","0.128","-","0.295"
"2019/07/22","02:30","0.125","-","0.29"
"2019/07/22","02:36","0.122","-","0.285"
"2019/07/22","02:42","0.118","-","0.284"
"2019/07/22","02:48","0.114","-","0.278"
"2019/07/22","02:54","0.111","-","0.266"
"2019/07/22","03:00","0.106","-","0.261"
"2019/07/22","03:06","0.102","-","0.258"
"2019/07/22","03:12","0.098","-","0.258"
"2019/07/22","03:18","0.093","-","0.262"
"2019/07/22","03:24","0.089","-","0.258"
"2019/07/22","03:30","0.084","-","0.258"
"2019/07/22","03:36","0.079","-","0.256"
"2019/07/22","03:42","0.074","-","0.245"
"2019/07/22","03:48","0.069","-","0.235"
"2019/07/22","03:54","0.065","-","0.23"
"2019/07/22","04:00","0.06","-","0.22"
"2019/07/22","04:06","0.055","-","0.215"
"2019/07/22","04:12","0.05","-","0.211"
"2019/07/22","04:18","0.045","-","0.205"
"2019/07/22","04:24","0.04","-","0.203"
"2019/07/22","04:30","0.035","-","0.197"
"2019/07/22","04:36","0.031","-","0.191"
"2019/07/22","04:42","0.026","-","0.186"
"2019/07/22","04:48","0.021","-","0.177"
"2019/07/22","04:54","0.016","-","0.176"
"2019/07/22","05:00","0.012","-","0.167"
"2019/07/22","05:06","0.007","-","0.163"
"2019/07/22","05:12","0.003","-","0.154"
"2019/07/22","05:18","-0.002","-","0.151"
"2019/07/22","05:24","-0.006","-","0.14"
"2019/07/22","05:30","-0.01","-","0.133"
"2019/07/22","05:36","-0.015","-","0.127"
"2019/07/22","05:42","-0.019","-","0.124"
"2019/07/22","05:48","-0.023","-","0.118"
"2019/07/22","05:54","-0.027","-","0.116"
"2019/07/22","06:00","-0.03","-","0.109"
"2019/07/22","06:06","-0.034","-","0.099"
"2019/07/22","06:12","-0.037","-","0.094"
"2019/07/22","06:18","-0.041","-","0.091"
"2019/07/22","06:24","-0.044","-","0.087"
"2019/07/22","06:30","-0.047","-","0.085"
"2019/07/22","06:36","-0.049","-","0.081"
"2019/07/22","06:42","-0.052","-","0.077"
"2019/07/22","06:48","-0.054","-","0.075"
"2019/07/22","06:54","-0.056","-","0.075"
"2019/07/22","07:00","-0.057","-","0.075"
"2019/07/22","07:06","-0.058","-","0.077"
"2019/07/22","07:12","-0.059","-","0.076"
"2019/07/22","07:18","-0.06","-","0.076"
"2019/07/22","07:24","-0.06","-","0.076"
"2019/07/22","07:30","-0.059","-","0.075"
"2019/07/22","07:36","-0.059","-","0.081"
"2019/07/22","07:42","-0.058","-","0.085"
"2019/07/22","07:48","-0.056","-","0.084"
"2019/07/22","07:54","-0.054","-","0.089"
"2019/07/22","08:00","-0.052","-","0.092"
"2019/07/22","08:06","-0.049","-","0.094"
"2019/07/22","08:12","-0.046","-","0.098"
"2019/07/22","08:18","-0.042","-","0.098"
"2019/07/22","08:24","-0.039","-","0.104"
"2019/07/22","08:30","-0.034","-","0.109"
"2019/07/22","08:36","-0.03","-","0.116"
"2019/07/22","08:42","-0.025","-","0.126"
"2019/07/22","08:48","-0.019","-","0.131"
"2019/07/22","08:54","-0.014","-","0.135"
"2019/07/22","09:00","-0.008","-","0.144"
"2019/07/22","09:06","-0.002","-","0.146"
"2019/07/22","09:12","0.004","-","0.153"
"2019/07/22","09:18","0.011","-","0.159"
"2019/07/22","09:24","0.018","-","0.164"
"2019/07/22","09:30","0.024","-","0.171"
"2019/07/22","09:36","0.031","-","0.179"
"2019/07/22","09:42","0.038","-","0.187"
"2019/07/22","09:48","0.045","-","0.197"
"2019/07/22","09:54","0.052","-","0.198"
"2019/07/22","10:00","0.059","-","0.205"
"2019/07/22","10:06","0.066","-","0.214"
"2019/07/22","10:12","0.073","-","0.219"
"2019/07/22","10:18","0.08","-","0.227"
"2019/07/22","10:24","0.086","-","0.232"
"2019/07/22","10:30","0.093","-","0.238"
"2019/07/22","10:36","0.1","-","0.247"
"2019/07/22","10:42","0.106","-","0.251"
"2019/07/22","10:48","0.112","-","0.259"
"2019/07/22","10:54","0.119","-","0.264"
"2019/07/22","11:00","0.125","-","0.271"
"2019/07/22","11:06","0.131","-","0.279"
"2019/07/22","11:12","0.136","-","0.283"
"2019/07/22","11:18","0.142","-","0.292"
"2019/07/22","11:24","0.147","-","0.298"
"2019/07/22","11:30","0.152","-","0.305"
"2019/07/22","11:36","0.157","-","0.312"
"2019/07/22","11:42","0.162","-","0.315"
"2019/07/22","11:48","0.167","-","0.322"
"2019/07/22","11:54","0.171","-","0.328"
"2019/07/22","12:00","0.175","-","0.334"
"2019/07/22","12:06","0.179","-","0.34"
"2019/07/22","12:12","0.183","-","0.347"
"2019/07/22","12:18","0.186","-","0.35"
"2019/07/22","12:24","0.19","-","0.355"
"2019/07/22","12:30","0.193","-","0.36"
"2019/07/22","12:36","0.195","-","0.363"
"2019/07/22","12:42","0.198","-","0.366"
"2019/07/22","12:48","0.2","-","0.368"
"2019/07/22","12:54","0.202","-","0.374"
"2019/07/22","13:00","0.204","-","0.377"
"2019/07/22","13:06","0.205","-","0.378"
"2019/07/22","13:12","0.206","-","0.38"
"2019/07/22","13:18","0.207","-","0.38"
"2019/07/22","13:24","0.207","-","0.381"
"2019/07/22","13:30","0.207","-","0.383"
"2019/07/22","13:36","0.206","-","0.381"
"2019/07/22","13:42","0.205","-","0.377"
"2019/07/22","13:48","0.204","-","0.379"
"2019/07/22","13:54","0.203","-","0.377"
"2019/07/22","14:00","0.201","-","0.377"
"2019/07/22","14:06","0.199","-","0.378"
"2019/07/22","14:12","0.196","-","0.379"
"2019/07/22","14:18","0.193","-","0.374"
"2019/07/22","14:24","0.189","-","0.37"
"2019/07/22","14:30","0.186","-","0.366"
"2019/07/22","14:36","0.182","-","0.361"
"2019/07/22","14:42","0.177","-","0.356"
"2019/07/22","14:48","0.173","-","0.353"
"2019/07/22","14:54","0.168","-","0.345"
"2019/07/22","15:00","0.162","-","0.34"
"2019/07/22","15:06","0.157","-","0.336"
"2019/07/22","15:12","0.151","-","0.331"
"2019/07/22","15:18","0.145","-","0.327"
"2019/07/22","15:24","0.139","-","0.323"
"2019/07/22","15:30","0.133","-","0.32"
"2019/07/22","15:36","0.126","-","0.315"
"2019/07/22","15:42","0.12","-","0.307"
"2019/07/22","15:48","0.113","-","0.301"
"2019/07/22","15:54","0.106","-","0.296"
"2019/07/22","16:00","0.099","-","0.293"
"2019/07/22","16:06","0.092","-","0.287"
"2019/07/22","16:12","0.085","-","0.283"
"2019/07/22","16:18","0.078","-","0.279"
"2019/07/22","16:24","0.071","-","0.269"
"2019/07/22","16:30","0.064","-","0.268"
"2019/07/22","16:36","0.057","-","0.26"
"2019/07/22","16:42","0.05","-","0.254"
"2019/07/22","16:48","0.043","-","0.248"
"2019/07/22","16:54","0.037","-","0.242"
"2019/07/22","17:00","0.03","-","0.236"
"2019/07/22","17:06","0.023","-","0.23"
"2019/07/22","17:12","0.016","-","0.224"
"2019/07/22","17:18","0.009","-","0.219"
"2019/07/22","17:24","0.003","-","0.211"
"2019/07/22","17:30","-0.004","-","0.205"
"2019/07/22","17:36","-0.01","-","0.199"
"2019/07/22","17:42","-0.017","-","0.192"
"2019/07/22","17:48","-0.023","-","0.182"
"2019/07/22","17:54","-0.029","-","0.177"
"2019/07/22","18:00","-0.036","-","0.171"
"2019/07/22","18:06","-0.042","-","0.163"
"2019/07/22","18:12","-0.048","-","0.156"
"2019/07/22","18:18","-0.053","-","0.151"
"2019/07/22","18:24","-0.059","-","0.145"
"2019/07/22","18:30","-0.064","-","0.141"
"2019/07/22","18:36","-0.07","-","0.135"
"2019/07/22","18:42","-0.075","-","0.127"
"2019/07/22","18:48","-0.08","-","0.126"
"2019/07/22","18:54","-0.084","-","0.115"
"2019/07/22","19:00","-0.088","-","0.111"
"2019/07/22","19:06","-0.093","-","0.104"
"2019/07/22","19:12","-0.096","-","0.101"
"2019/07/22","19:18","-0.1","-","0.098"
"2019/07/22","19:24","-0.103","-","0.097"
"2019/07/22","19:30","-0.106","-","0.094"
"2019/07/22","19:36","-0.108","-","0.094"
"2019/07/22","19:42","-0.11","-","0.095"
"2019/07/22","19:48","-0.112","-","0.095"
"2019/07/22","19:54","-0.113","-","0.095"
"2019/07/22","20:00","-0.113","-","0.094"
"2019/07/22","20:06","-0.114","-","0.099"
"2019/07/22","20:12","-0.113","-","0.099"
"2019/07/22","20:18","-0.113","-","0.102"
"2019/07/22","20:24","-0.112","-","0.103"
"2019/07/22","20:30","-0.11","-","0.111"
"2019/07/22","20:36","-0.108","-","0.116"
"2019/07/22","20:42","-0.106","-","0.122"
"2019/07/22","20:48","-0.103","-","0.124"
"2019/07/22","20:54","-0.1","-","0.125"
"2019/07/22","21:00","-0.096","-","0.133"
"2019/07/22","21:06","-0.092","-","0.14"
"2019/07/22","21:12","-0.088","-","0.144"
"2019/07/22","21:18","-0.083","-","0.152"
"2019/07/22","21:24","-0.078","-","0.166"
"2019/07/22","21:30","-0.072","-","0.173"
"2019/07/22","21:36","-0.067","-","0.183"
"2019/07/22","21:42","-0.061","-","0.19"
"2019/07/22","21:48","-0.055","-","0.194"
"2019/07/22","21:54","-0.049","-","0.191"
"2019/07/22","22:00","-0.042","-","0.187"
"2019/07/22","22:06","-0.036","-","0.191"
"2019/07/22","22:12","-0.029","-","0.192"
"2019/07/22","22:18","-0.023","-","0.208"
"2019/07/22","22:24","-0.016","-","0.22"
"2019/07/22","22:30","-0.009","-","0.222"
"2019/07/22","22:36","-0.002","-","0.242"
"2019/07/22","22:42","0.004","-","0.258"
"2019/07/22","22:48","0.011","-","0.27"
"2019/07/22","22:54","0.018","-","0.282"
"2019/07/22","23:00","0.024","-","0.28"
"2019/07/22","23:06","0.031","-","0.273"
"2019/07/22","23:12","0.037","-","0.267"
"2019/07/22","23:18","0.044","-","0.267"
"2019/07/22","23:24","0.05","-","0.276"
"2019/07/22","23:30","0.056","-","0.292"
"2019/07/22","23:36","0.062","-","0.307"
"2019/07/22","23:42","0.068","-","0.319"
"2019/07/22","23:48","0.074","-","0.327"
"2019/07/22","23:54","0.08","-","0.332"
"2019/07/23","00:00","0.085","-","0.342"
"2019/07/23","00:06","0.091","-","0.351"
"2019/07/23","00:12","0.096","-","0.358"
"2019/07/23","00:18","0.101","-","0.367"
"2019/07/23","00:24","0.106","-","0.374"
"2019/07/23","00:30","0.111","-","0.378"
"2019/07/23","00:36","0.116","-","0.383"
"2019/07/23","00:42","0.12","-","0.387"
"2019/07/23","00:48","0.124","-","0.396"
"2019/07/23","00:54","0.128","-","0.404"
"2019/07/23","01:00","0.132","-","0.407"
"2019/07/23","01:06","0.136","-","0.406"
"2019/07/23","01:12","0.139","-","0.407"
"2019/07/23","01:18","0.143","-","0.402"
"2019/07/23","01:24","0.146","-","0.399"
"2019/07/23","01:30","0.148","-","0.418"
"2019/07/23","01:36","0.151","-","0.413"
"2019/07/23","01:42","0.153","-","0.41"
"2019/07/23","01:48","0.155","-","0.417"
"2019/07/23","01:54","0.156","-","0.403"
"2019/07/23","02:00","0.157","-","0.4"
"2019/07/23","02:06","0.158","-","0.394"
"2019/07/23","02:12","0.159","-","0.394"
"2019/07/23","02:18","0.159","-","0.396"
"2019/07/23","02:24","0.159","-","0.396"
"2019/07/23","02:30","0.159","-","0.394"
"2019/07/23","02:36","0.158","-","0.401"
"2019/07/23","02:42","0.157","-","0.391"
"2019/07/23","02:48","0.155","-","0.395"
"2019/07/23","02:54","0.154","-","0.394"
"2019/07/23","03:00","0.152","-","0.391"
"2019/07/23","03:06","0.149","-","0.391"
"2019/07/23","03:12","0.147","-","0.384"
"2019/07/23","03:18","0.144","-","0.374"
"2019/07/23","03:24","0.141","-","0.368"
"2019/07/23","03:30","0.137","-","0.363"
"2019/07/23","03:36","0.134","-","0.362"
"2019/07/23","03:42","0.13","-","0.359"
"2019/07/23","03:48","0.126","-","0.353"
"2019/07/23","03:54","0.122","-","0.354"
"2019/07/23","04:00","0.118","-","0.354"
"2019/07/23","04:06","0.114","-","0.351"
"2019/07/23","04:12","0.109","-","0.35"
"2019/07/23","04:18","0.105","-","0.351"
"2019/07/23","04:24","0.1","-","0.356"
"2019/07/23","04:30","0.096","-","0.354"
"2019/07/23","04:36","0.091","-","0.339"
"2019/07/23","04:42","0.086","-","0.33"
"2019/07/23","04:48","0.082","-","0.326"
"2019/07/23","04:54","0.077","-","0.319"
"2019/07/23","05:00","0.072","-","0.311"
"2019/07/23","05:06","0.068","-","0.31"
"2019/07/23","05:12","0.063","-","0.308"
"2019/07/23","05:18","0.058","-","0.309"
"2019/07/23","05:24","0.054","-","0.305"
"2019/07/23","05:30","0.049","-","0.301"
"2019/07/23","05:36","0.045","-","0.298"
"2019/07/23","05:42","0.04","-","0.298"
"2019/07/23","05:48","0.036","-","0.292"
"2019/07/23","05:54","0.032","-","0.282"
"2019/07/23","06:00","0.027","-","0.27"
"2019/07/23","06:06","0.023","-","0.267"
"2019/07/23","06:12","0.019","-","0.262"
"2019/07/23","06:18","0.015","-","0.258"
"2019/07/23","06:24","0.011","-","0.254"
"2019/07/23","06:30","0.007","-","0.247"
"2019/07/23","06:36","0.003","-","0.24"
"2019/07/23","06:42","-0.001","-","0.233"
"2019/07/23","06:48","-0.004","-","0.227"
"2019/07/23","06:54","-0.008","-","0.225"
"2019/07/23","07:00","-0.011","-","0.227"
"2019/07/23","07:06","-0.015","-","0.227"
"2019/07/23","07:12","-0.018","-","0.226"
"2019/07/23","07:18","-0.021","-","0.216"
"2019/07/23","07:24","-0.023","-","0.205"
"2019/07/23","07:30","-0.026","-","0.192"
"2019/07/23","07:36","-0.028","-","0.177"
"2019/07/23","07:42","-0.03","-","0.166"
"2019/07/23","07:48","-0.032","-","0.164"
"2019/07/23","07:54","-0.033","-","0.163"
"2019/07/23","08:00","-0.034","-","0.167"
"2019/07/23","08:06","-0.035","-","0.177"
"2019/07/23","08:12","-0.035","-","0.183"
"2019/07/23","08:18","-0.035","-","0.19"
"2019/07/23","08:24","-0.035","-","0.197"
"2019/07/23","08:30","-0.034","-","0.2"
"2019/07/23","08:36","-0.033","-","0.196"
"2019/07/23","08:42","-0.031","-","0.179"
"2019/07/23","08:48","-0.03","-","0.168"
"2019/07/23","08:54","-0.027","-","0.163"
"2019/07/23","09:00","-0.025","-","0.17"
"2019/07/23","09:06","-0.022","-","0.181"
"2019/07/23","09:12","-0.018","-","0.187"
"2019/07/23","09:18","-0.015","-","0.195"
"2019/07/23","09:24","-0.011","-","0.2"
"2019/07/23","09:30","-0.006","-","0.2"
"2019/07/23","09:36","-0.002","-","0.204"
"2019/07/23","09:42","0.003","-","0.208"
"2019/07/23","09:48","0.008","-","0.211"
"2019/07/23","09:54","0.014","-","0.217"
"2019/07/23","10:00","0.019","-","0.221"
"2019/07/23","10:06","0.025","-","0.227"
"2019/07/23","10:12","0.031","-","0.238"
"2019/07/23","10:18","0.036","-","0.25"
"2019/07/23","10:24","0.043","-","0.266"
"2019/07/23","10:30","0.049","-","0.27"
"2019/07/23","10:36","0.055","-","0.264"
"2019/07/23","10:42","0.061","-","0.257"
"2019/07/23","10:48","0.067","-","0.25"
"2019/07/23","10:54","0.073","-","0.252"
"2019/07/23","11:00","0.079","-","0.257"
"2019/07/23","11:06","0.085","-","0.269"
"2019/07/23","11:12","0.091","-","0.281"
"2019/07/23","11:18","0.096","-","0.288"
"2019/07/23","11:24","0.102","-","0.288"
"2019/07/23","11:30","0.107","-","0.288"
"2019/07/23","11:36","0.113","-","0.283"
"2019/07/23","11:42","0.118","-","0.286"
"2019/07/23","11:48","0.123","-","0.288"
"2019/07/23","11:54","0.128","-","0.283"
"2019/07/23","12:00","0.132","-","0.283"
"2019/07/23","12:06","0.137","-","0.286"
"2019/07/23","12:12","0.141","-","0.286"
"2019/07/23","12:18","0.145","-","0.293"
"2019/07/23","12:24","0.149","-","0.288"
"2019/07/23","12:30","0.153","-","0.288"
"2019/07/23","12:36","0.156","-","0.287"
"2019/07/23","12:42","0.16","-","0.279"
"2019/07/23","12:48","0.163","-","0.275"
"2019/07/23","12:54","0.166","-","0.27"
"2019/07/23","13:00","0.169","-","0.269"
"2019/07/23","13:06","0.171","-","0.283"
"2019/07/23","13:12","0.173","-","0.29"
"2019/07/23","13:18","0.175","-","0.295"
"2019/07/23","13:24","0.177","-","0.298"
"2019/07/23","13:30","0.179","-","0.294"
"2019/07/23","13:36","0.18","-","0.288"
"2019/07/23","13:42","0.181","-","0.285"
"2019/07/23","13:48","0.182","-","0.28"
"2019/07/23","13:54","0.182","-","0.278"
"2019/07/23","14:00","0.182","-","0.274"
"2019/07/23","14:06","0.182","-","0.267"
"2019/07/23","14:12","0.182","-","0.259"
"2019/07/23","14:18","0.181","-","0.253"
"2019/07/23","14:24","0.18","-","0.252"
"2019/07/23","14:30","0.178","-","0.258"
"2019/07/23","14:36","0.176","-","0.261"
"2019/07/23","14:42","0.174","-","0.262"
"2019/07/23","14:48","0.172","-","0.264"
"2019/07/23","14:54","0.169","-","0.266"
"2019/07/23","15:00","0.166","-","0.267"
"2019/07/23","15:06","0.162","-","0.268"
"2019/07/23","15:12","0.159","-","0.266"
"2019/07/23","15:18","0.154","-","0.264"
"2019/07/23","15:24","0.15","-","0.258"
"2019/07/23","15:30","0.145","-","0.246"
"2019/07/23","15:36","0.14","-","0.237"
"2019/07/23","15:42","0.135","-","0.23"
"2019/07/23","15:48","0.13","-","0.225"
"2019/07/23","15:54","0.124","-","0.221"
"2019/07/23","16:00","0.118","-","0.216"
"2019/07/23","16:06","0.112","-","0.209"
"2019/07/23","16:12","0.106","-","0.2"
"2019/07/23","16:18","0.099","-","0.194"
"2019/07/23","16:24","0.093","-","0.186"
"2019/07/23","16:30","0.086","-","0.176"
"2019/07/23","16:36","0.079","-","0.167"
"2019/07/23","16:42","0.073","-","0.16"
"2019/07/23","16:48","0.066","-","0.155"
"2019/07/23","16:54","0.059","-","0.15"
"2019/07/23","17:00","0.052","-","0.144"
"2019/07/23","17:06","0.046","-","0.138"
"2019/07/23","17:12","0.039","-","0.131"
"2019/07/23","17:18","0.032","-","0.126"
"2019/07/23","17:24","0.025","-","0.115"
"2019/07/23","17:30","0.019","-","0.107"
"2019/07/23","17:36","0.012","-","0.097"
"2019/07/23","17:42","0.006","-","0.09"
"2019/07/23","17:48","-0.001","-","0.077"
"2019/07/23","17:54","-0.007","-","0.071"
"2019/07/23","18:00","-0.013","-","0.065"
"2019/07/23","18:06","-0.02","-","0.06"
"2019/07/23","18:12","-0.026","-","0.055"
"2019/07/23","18:18","-0.032","-","0.048"
"2019/07/23","18:24","-0.038","-","0.041"
"2019/07/23","18:30","-0.043","-","0.03"
"2019/07/23","18:36","-0.049","-","0.025"
"2019/07/23","18:42","-0.055","-","0.017"
"2019/07/23","18:48","-0.06","-","0.009"
"2019/07/23","18:54","-0.065","-","0.001"
"2019/07/23","19:00","-0.071","-","-0.007"
"2019/07/23","19:06","-0.076","-","-0.014"
"2019/07/23","19:12","-0.081","-","-0.02"
"2019/07/23","19:18","-0.085","-","-0.024"
"2019/07/23","19:24","-0.09","-","-0.027"
"2019/07/23","19:30","-0.094","-","-0.032"
"2019/07/23","19:36","-0.098","-","-0.037"
"2019/07/23","19:42","-0.102","-","-0.042"
"2019/07/23","19:48","-0.106","-","-0.047"
"2019/07/23","19:54","-0.109","-","-0.051"
"2019/07/23","20:00","-0.112","-","-0.056"
"2019/07/23","20:06","-0.115","-","-0.058"
"2019/07/23","20:12","-0.117","-","-0.059"
"2019/07/23","20:18","-0.119","-","-0.064"
"2019/07/23","20:24","-0.121","-","-0.066"
"2019/07/23","20:30","-0.122","-","-0.07"
"2019/07/23","20:36","-0.123","-","-0.074"
"2019/07/23","20:42","-0.123","-","-0.077"
"2019/07/23","20:48","-0.123","-","-0.078"
"2019/07/23","20:54","-0.123","-","-0.083"
"2019/07/23","21:00","-0.122","-","-0.084"
"2019/07/23","21:06","-0.12","-","-0.086"
"2019/07/23","21:12","-0.119","-","-0.09"
"2019/07/23","21:18","-0.116","-","-0.085"
"2019/07/23","21:24","-0.114","-","-0.082"
"2019/07/23","21:30","-0.111","-","-0.079"
"2019/07/23","21:36","-0.107","-","-0.073"
"2019/07/23","21:42","-0.103","-","-0.074"
"2019/07/23","21:48","-0.099","-","-0.075"
"2019/07/23","21:54","-0.094","-","-0.07"
"2019/07/23","22:00","-0.089","-","-0.072"
"2019/07/23","22:06","-0.084","-","-0.068"
"2019/07/23","22:12","-0.078","-","-0.063"
"2019/07/23","22:18","-0.073","-","-0.064"
"2019/07/23","22:24","-0.066","-","-0.057"
"2019/07/23","22:30","-0.06","-","-0.05"
"2019/07/23","22:36","-0.053","-","-0.048"
"2019/07/23","22:42","-0.047","-","-0.041"
"2019/07/23","22:48","-0.04","-","-0.038"
"2019/07/23","22:54","-0.033","-","-0.03"
"2019/07/23","23:00","-0.025","-","-0.021"
"2019/07/23","23:06","-0.018","-","-0.017"
"2019/07/23","23:12","-0.011","-","-0.007"
"2019/07/23","23:18","-0.004","-","-0.007"
"2019/07/23","23:24","0.004","-","-0.006"
"2019/07/23","23:30","0.011","-","0.003"
"2019/07/23","23:36","0.018","-","0.012"
"2019/07/23","23:42","0.025","-","0.017"
"2019/07/23","23:48","0.032","-","0.018"
"2019/07/23","23:54","0.039","-","0.018"
"2019/07/24","00:00","0.046","-","0.016"
"2019/07/24","00:06","0.053","-","0.021"
"2019/07/24","00:12","0.06","-","0.024"
"2019/07/24","00:18","0.066","-","0.035"
"2019/07/24","00:24","0.073","-","0.043"
"2019/07/24","00:30","0.079","-","0.053"
"2019/07/24","00:36","0.085","-","0.058"
"2019/07/24","00:42","0.091","-","0.065"
"2019/07/24","00:48","0.097","-","0.07"
"2019/07/24","00:54","0.103","-","0.077"
"2019/07/24","01:00","0.109","-","0.091"
"2019/07/24","01:06","0.114","-","0.096"
"2019/07/24","01:12","0.119","-","0.101"
"2019/07/24","01:18","0.124","-","0.103"
"2019/07/24","01:24","0.129","-","0.103"
"2019/07/24","01:30","0.134","-","0.108"
"2019/07/24","01:36","0.139","-","0.115"
"2019/07/24","01:42","0.143","-","0.121"
"2019/07/24","01:48","0.147","-","0.126"
"2019/07/24","01:54","0.151","-","0.128"
"2019/07/24","02:00","0.155","-","0.13"
"2019/07/24","02:06","0.158","-","0.132"
"2019/07/24","02:12","0.162","-","0.136"
"2019/07/24","02:18","0.165","-","0.137"
"2019/07/24","02:24","0.167","-","0.145"
"2019/07/24","02:30","0.17","-","0.145"
"2019/07/24","02:36","0.172","-","0.147"
"2019/07/24","02:42","0.174","-","0.15"
"2019/07/24","02:48","0.175","-","0.156"
"2019/07/24","02:54","0.176","-","0.158"
"2019/07/24","03:00","0.177","-","0.169"
"2019/07/24","03:06","0.178","-","0.17"
"2019/07/24","03:12","0.178","-","0.172"
"2019/07/24","03:18","0.178","-","0.174"
"2019/07/24","03:24","0.177","-","0.173"
"2019/07/24","03:30","0.177","-","0.172"
"2019/07/24","03:36","0.176","-","0.174"
"2019/07/24","03:42","0.174","-","0.177"
"2019/07/24","03:48","0.172","-","0.177"
"2019/07/24","03:54","0.17","-","0.168"
"2019/07/24","04:00","0.168","-","0.168"
"2019/07/24","04:06","0.166","-","0.164"
"2019/07/24","04:12","0.163","-","0.169"
"2019/07/24","04:18","0.16","-","0.173"
"2019/07/24","04:24","0.156","-","0.166"
"2019/07/24","04:30","0.153","-","0.162"
"2019/07/24","04:36","0.149","-","0.17"
"2019/07/24","04:42","0.145","-","0.163"
"2019/07/24","04:48","0.141","-","0.153"
